"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.053035621E1,-1.426056083E0,6.736045057E-1,-3.016822384E0,3.404202738E0
2.054028421E1,-1.356485765E0,7.925783873E-1,-2.857467631E0,3.260882610E0
2.055021221E1,-1.325427694E0,9.521769691E-1,-2.751275763E0,3.198893227E0
2.056013921E1,-1.296533678E0,1.049805590E0,-2.597813834E0,3.087349684E0
2.057006721E1,-1.313201751E0,1.137600363E0,-2.457585908E0,3.009711269E0
2.057999521E1,-1.324377242E0,1.190553918E0,-2.389143080E0,2.979831936E0
2.058992221E1,-1.261456963E0,1.176745718E0,-2.115526131E0,2.729735329E0
2.059985021E1,-1.276001034E0,1.249572204E0,-1.783116599E0,2.523710392E0
2.060977821E1,-1.206386278E0,1.260719044E0,-1.472589687E0,2.283265369E0
2.061970621E1,-9.976743002E-1,1.242303238E0,-9.608296788E-1,1.860608776E0
2.062963321E1,-7.383600801E-1,1.304237823E0,-2.433599460E-1,1.518366218E0
2.063956121E1,-5.227859567E-1,1.389941340E0,4.144062066E-1,1.541744009E0
2.064948921E1,-2.607121432E-1,1.476320795E0,9.136993665E-1,1.755659547E0
2.065941621E1,-2.786753744E-2,1.565195550E0,1.578717821E0,2.223277685E0
2.066934421E1,-4.322554171E-3,1.658598095E0,2.093486806E0,2.670889989E0
2.067927221E1,1.633139026E-1,1.592406152E0,2.398818467E0,2.883879128E0
2.068919921E1,5.260538194E-1,1.306177930E0,2.903900371E0,3.227300849E0
2.069912721E1,7.050933699E-1,1.088145783E0,3.589046695E0,3.816080985E0
2.070905521E1,6.716491967E-1,9.809441006E-1,4.472016605E0,4.627342270E0
2.071898221E1,6.261888492E-1,9.679451555E-1,5.206656686E0,5.332757649E0
2.072891021E1,6.440908308E-1,9.879914573E-1,5.662475798E0,5.783996220E0
2.073883821E1,5.198452458E-1,1.046486710E0,5.687434053E0,5.806227658E0
2.074876521E1,4.060439573E-1,1.131994638E0,5.617105497E0,5.744402295E0
2.075869321E1,4.219951616E-1,1.198360536E0,5.887919290E0,6.023432697E0
2.076862121E1,5.282748842E-1,1.261443806E0,6.254894637E0,6.402657398E0
2.077854821E1,6.720204949E-1,1.289143821E0,6.434011225E0,6.596211320E0
2.078847621E1,8.669863991E-1,1.207622525E0,6.236697518E0,6.411428351E0
2.079840421E1,1.030583161E0,1.021039628E0,5.860267807E0,6.037165092E0
2.080833121E1,9.988473979E-1,8.720783007E-1,5.326429882E0,5.488995534E0
2.081825921E1,8.354636210E-1,7.768341744E-1,4.698214388E0,4.834737762E0
2.082818721E1,6.869536990E-1,6.296521550E-1,4.049383366E0,4.155222360E0
2.083811521E1,5.993121225E-1,4.407233548E-1,3.396576236E0,3.477088182E0
2.084804221E1,5.850156802E-1,1.981978065E-1,2.734426426E0,2.803321886E0
2.085797021E1,6.295466128E-1,-9.037456512E-2,2.208607957E0,2.298357154E0
2.086789821E1,7.091279487E-1,-3.807502180E-1,1.798718725E0,1.970589310E0
2.087782521E1,8.633182946E-1,-5.733797210E-1,1.376397142E0,1.722948599E0
2.088775321E1,9.529245356E-1,-7.155448294E-1,1.068068199E0,1.600262244E0
2.089768121E1,9.475138146E-1,-9.380138433E-1,8.212601495E-1,1.565924849E0
2.090760821E1,9.902739179E-1,-1.144891841E0,4.158557314E-1,1.569826663E0
2.091753621E1,1.112945579E0,-1.327267667E0,-1.661825466E-1,1.740087343E0
2.092746421E1,1.152833091E0,-1.531306550E0,-7.174568689E-1,2.046623620E0
2.093739121E1,1.118837087E0,-1.677065649E0,-1.248266521E0,2.371184288E0
2.094731921E1,9.788638075E-1,-1.743901663E0,-1.879758210E0,2.744605307E0
2.095724721E1,8.214820513E-1,-1.847520756E0,-2.480792922E0,3.200390481E0
2.096717421E1,6.187891978E-1,-1.917621855E0,-2.985818108E0,3.602122072E0
2.097710221E1,3.790138873E-1,-1.918605942E0,-3.312970993E0,3.847138818E0
2.098703021E1,2.229997949E-1,-1.913993658E0,-3.556268958E0,4.044768168E0
2.099695721E1,1.487474652E-1,-1.891218461E0,-3.773767839E0,4.223760975E0
2.100688521E1,5.386089608E-2,-1.875004131E0,-3.993253019E0,4.411871617E0
2.101681321E1,-3.908468977E-2,-1.883008385E0,-4.105154693E0,4.516585352E0
2.102674021E1,-1.463235019E-1,-1.861005313E0,-4.182794023E0,4.580449451E0
2.103666821E1,-3.077130859E-1,-1.813681750E0,-4.260868385E0,4.641026635E0
2.104659621E1,-4.529881820E-1,-1.760512141E0,-4.249137701E0,4.621663390E0
2.105652421E1,-5.289628091E-1,-1.677156281E0,-4.242223953E0,4.592289071E0
2.106645121E1,-5.351228508E-1,-1.578264077E0,-4.259072120E0,4.573507329E0
2.107637921E1,-5.362636426E-1,-1.521081816E0,-4.273886041E0,4.568081706E0
2.108630721E1,-5.782139066E-1,-1.447668269E0,-4.343651510E0,4.614908794E0
2.109623421E1,-6.680114977E-1,-1.341337822E0,-4.276861104E0,4.531773099E0
2.110616221E1,-7.234034872E-1,-1.251475765E0,-4.066311640E0,4.315598979E0
2.111609021E1,-7.690117693E-1,-1.168353209E0,-3.781555746E0,4.031946451E0
2.112601721E1,-7.490520063E-1,-1.079426707E0,-3.458280734E0,3.699452197E0
2.113594521E1,-7.141436903E-1,-1.052904614E0,-3.123124765E0,3.372316360E0
2.114587321E1,-6.834803067E-1,-1.065382572E0,-2.836551556E0,3.106156803E0
2.115580021E1,-6.658991911E-1,-1.080363724E0,-2.613220078E0,2.905086347E0
2.116572821E1,-7.172207876E-1,-1.049409733E0,-2.521161515E0,2.823459196E0
2.117565621E1,-7.112518036E-1,-9.986336821E-1,-2.597372954E0,2.872193347E0
2.118558321E1,-7.344683196E-1,-8.872641045E-1,-2.763482995E0,2.993913754E0
2.119551121E1,-8.577207550E-1,-7.508777994E-1,-2.892963738E0,3.109460010E0
2.120543921E1,-9.758342189E-1,-6.114351547E-1,-2.877978494E0,3.099817024E0
2.121536721E1,-1.089320927E0,-3.672109902E-1,-2.707419307E0,2.941357390E0
2.122529421E1,-1.024862537E0,-1.641874766E-1,-2.272625613E0,2.498425089E0
2.123522221E1,-8.323638658E-1,-6.394807398E-2,-1.439110869E0,1.663718442E0
2.124515021E1,-6.134438194E-1,8.300707340E-2,-5.129657042E-1,8.039510604E-1
2.125507721E1,-1.720686463E-1,2.687903640E-1,5.738983691E-1,6.566697928E-1
2.126500521E1,3.586569522E-1,4.006620339E-1,1.360220236E0,1.462656475E0
2.127493321E1,8.166149752E-1,4.648755714E-1,1.627149138E0,1.878984735E0
2.128486021E1,1.247156135E0,5.235588124E-1,1.932069740E0,2.358475299E0
2.129478821E1,1.723901116E0,5.953640825E-1,2.440945902E0,3.047049449E0
2.130471621E1,2.240105300E0,6.991106451E-1,2.927005059E0,3.751557818E0
2.131464321E1,2.406851811E0,8.927838761E-1,3.461848120E0,4.309801747E0
2.132457121E1,2.463820210E0,8.786049628E-1,4.741925833E0,5.415553279E0
2.133449921E1,2.262931368E0,1.301116580E0,6.647452138E0,7.141595246E0
2.134442621E1,2.075662739E0,1.988291304E0,7.889862673E0,8.397119215E0
2.135435421E1,1.878416128E0,2.183747935E0,8.140609406E0,8.635202586E0
2.136428221E1,1.654417482E0,1.698459734E0,8.072918530E0,8.413909689E0
2.137420921E1,1.468491666E0,1.329110709E0,7.503599700E0,7.760606388E0
2.138413721E1,1.232812476E0,1.272600878E0,6.966978500E0,7.188750171E0
2.139406521E1,1.080898890E0,1.169308645E0,6.555174304E0,6.745808719E0
2.140399321E1,1.117800522E0,9.688450420E-1,6.024502062E0,6.203447736E0
2.141392096E1,1.406433412E0,6.753455141E-1,5.638619158E0,5.850484810E0
2.142384896E1,1.615607027E0,3.511364096E-1,5.439770556E0,5.685471533E0
2.143377696E1,1.686480982E0,1.147606704E-1,4.960135735E0,5.240260931E0
2.144370396E1,1.884350760E0,-1.091534829E-1,4.192822582E0,4.598092373E0
2.145363196E1,1.964367274E0,-2.547099763E-1,3.353289299E0,3.894632856E0
2.146355996E1,1.986783307E0,-5.248592332E-1,2.341349108E0,3.115236872E0
2.147348696E1,1.940322208E0,-6.357563558E-1,1.311881304E0,2.426946429E0
2.148341496E1,1.803249586E0,-6.459097534E-1,4.493246090E-1,1.967435154E0
2.149334296E1,1.682875296E0,-6.222589356E-1,-3.844386417E-1,1.834957361E0
2.150326996E1,1.502416480E0,-5.736954707E-1,-1.177953168E0,1.993478227E0
2.151319796E1,1.267335168E0,-4.769091412E-1,-1.843997809E0,2.287773738E0
2.152312596E1,1.061343462E0,-3.764133382E-1,-2.499886420E0,2.741818568E0
2.153305296E1,9.031919199E-1,-3.317578599E-1,-3.049722912E0,3.197910062E0
2.154298096E1,7.085378185E-1,-3.114987195E-1,-3.346284919E0,3.434629537E0
2.155290896E1,4.456477337E-1,-2.647303498E-1,-3.600606056E0,3.637725667E0
2.156283696E1,1.747995883E-1,-2.581563252E-1,-3.709681186E0,3.722758935E0
2.157276396E1,6.391752228E-2,-2.926712698E-1,-3.717364427E0,3.729415532E0
2.158269196E1,3.034675688E-2,-3.212249780E-1,-3.778696457E0,3.792446879E0
2.159261996E1,3.062362254E-2,-3.699384239E-1,-3.724626669E0,3.743078421E0
2.160254696E1,5.175926059E-2,-3.700615078E-1,-3.584008150E0,3.603434328E0
2.161247496E1,1.302954067E-1,-3.037900427E-1,-3.518462031E0,3.533955341E0
2.162240296E1,1.946127324E-1,-2.914807767E-1,-3.586782653E0,3.603865281E0
2.163232996E1,1.426858029E-1,-3.239199597E-1,-3.655638295E0,3.672733958E0
2.164225796E1,1.172546540E-1,-3.557744211E-1,-3.719452468E0,3.738268417E0
2.165218596E1,1.381876861E-1,-3.375112277E-1,-3.806487104E0,3.823918636E0
2.166211296E1,1.175259648E-1,-2.952472606E-1,-3.770416800E0,3.783784632E0
2.167204096E1,-3.779143184E-2,-2.523629040E-1,-3.576752924E0,3.585843933E0
2.168196896E1,-2.350098297E-1,-2.176965165E-1,-3.320280597E0,3.335698523E0
2.169189596E1,-3.401978771E-1,-2.145352194E-1,-3.305650864E0,3.330028166E0
2.170182396E1,-2.880771124E-1,-2.373080778E-1,-3.380273030E0,3.400815976E0
2.171175196E1,-2.810918824E-1,-2.137800515E-1,-3.293169397E0,3.312050609E0
2.172167996E1,-3.782984805E-1,-1.638088694E-1,-3.287231550E0,3.312979678E0
2.173160696E1,-4.920874898E-1,-1.129170433E-1,-3.370288909E0,3.407894906E0
2.174153496E1,-7.133794592E-1,-2.364614010E-3,-3.257890806E0,3.335081461E0
2.175146296E1,-8.701933046E-1,1.345456016E-1,-3.106988788E0,3.229352603E0
2.176138996E1,-1.007277767E0,3.381705013E-1,-3.118231815E0,3.294288609E0
2.177131796E1,-1.059458758E0,5.290876472E-1,-2.925561966E0,3.156152628E0
2.178124596E1,-1.083252833E0,7.386910325E-1,-2.408901991E0,2.742610060E0
2.179117296E1,-1.175019620E0,8.446431649E-1,-2.029549842E0,2.492622263E0
2.180110096E1,-1.172392028E0,9.959544879E-1,-1.921489204E0,2.461412027E0
2.181102896E1,-1.202391606E0,1.201268356E0,-1.801761616E0,2.476920701E0
2.182095596E1,-1.251675448E0,1.404788883E0,-1.565651633E0,2.447731249E0
2.183088396E1,-1.211876374E0,1.517166228E0,-1.426899544E0,2.409663881E0
2.184081196E1,-1.112441549E0,1.604720973E0,-1.092330050E0,2.237373581E0
2.185073996E1,-9.788985984E-1,1.660836410E0,-3.576724273E-1,1.960752307E0
2.186066696E1,-7.660505931E-1,1.710956111E0,7.121908665E-1,2.005347889E0
2.187059496E1,-5.852892568E-1,1.775404414E0,1.781495166E0,2.582314732E0
2.188052296E1,-4.084356147E-1,1.715677153E0,2.796088239E0,3.305824736E0
2.189044996E1,-1.800134774E-1,1.725995442E0,3.625312881E0,4.019248512E0
2.190037796E1,-1.060452493E-1,1.830104532E0,4.540976327E0,4.897039330E0
2.191030596E1,-2.487674510E-1,1.991348228E0,5.283394960E0,5.651691367E0
2.192023296E1,-2.056967144E-1,2.010792851E0,6.134544321E0,6.458965324E0
2.193016096E1,1.430934269E-1,1.849608212E0,7.218976538E0,7.453532620E0
2.194008896E1,7.919813865E-1,1.508643034E0,8.120828276E0,8.297655705E0
2.195001596E1,1.387250452E0,1.040722525E0,8.620528986E0,8.793240995E0
2.195994396E1,1.744437560E0,5.504902107E-1,8.298553226E0,8.497769561E0
2.196987196E1,1.771327443E0,1.880710137E-1,7.536530049E0,7.744175669E0
2.197979896E1,1.594217620E0,5.824031442E-2,6.601607628E0,6.791623152E0
2.198972696E1,1.337967487E0,1.816174418E-1,5.473659264E0,5.637737811E0
2.199965496E1,1.060597430E0,3.374714667E-1,4.584031130E0,4.717212662E0
2.200958296E1,8.836366381E-1,5.228746882E-1,4.044738337E0,4.173022869E0
2.201950996E1,7.869124353E-1,6.550776029E-1,3.752168224E0,3.889360388E0
2.202943796E1,6.868331002E-1,6.627842331E-1,3.474594465E0,3.603308112E0
2.203936596E1,6.178725006E-1,6.756279346E-1,3.115412872E0,3.247158280E0
2.204929296E1,5.500372707E-1,7.069362661E-1,2.745783473E0,2.888187453E0
2.205922096E1,5.185012633E-1,6.009920275E-1,2.400898322E0,2.528704753E0
2.206914896E1,5.884403944E-1,3.989607865E-1,2.015161598E0,2.136892153E0
2.207907596E1,6.082067607E-1,2.308515823E-1,1.724798809E0,1.843404147E0
2.208900396E1,6.212792346E-1,5.249103963E-2,1.338251077E0,1.476366872E0
2.209893196E1,6.215911835E-1,-1.398247603E-1,8.691184402E-1,1.077633252E0
2.210885996E1,6.378862041E-1,-3.031635135E-1,2.950586879E-1,7.654192019E-1
2.211878696E1,6.849671075E-1,-4.082058191E-1,-3.049170935E-1,8.536898518E-1
2.212871496E1,6.939019454E-1,-5.611739507E-1,-9.416864794E-1,1.297377947E0
2.213864296E1,6.991080138E-1,-6.980522990E-1,-1.513178135E0,1.807135051E0
2.214856996E1,7.165236533E-1,-8.263513201E-1,-1.975829133E0,2.258354138E0
2.215849796E1,7.058511691E-1,-1.005181394E0,-2.354476107E0,2.655592824E0
2.216842596E1,6.583394721E-1,-1.219969213E0,-2.562718261E0,2.913633578E0
2.217835296E1,5.971727724E-1,-1.379504938E0,-2.762888333E0,3.145345948E0
2.218828096E1,4.863221352E-1,-1.454708609E0,-3.073404136E0,3.434894371E0
2.219820896E1,3.853499302E-1,-1.609085920E0,-3.327643996E0,3.716297436E0
2.220813596E1,2.733814515E-1,-1.720399364E0,-3.621066048E0,4.018287037E0
2.221806396E1,1.342313138E-1,-1.782314946E0,-3.998872778E0,4.380142476E0
2.222799196E1,6.483538896E-3,-1.824599086E0,-4.198722423E0,4.578042578E0
2.223791996E1,-5.887195989E-2,-1.835255052E0,-4.306037541E0,4.681194967E0
2.224784696E1,-5.179653659E-2,-1.845247359E0,-4.436628086E0,4.805339683E0
2.225777496E1,-7.774779528E-2,-1.805633057E0,-4.448732407E0,4.801830431E0
2.226770296E1,-1.973843126E-1,-1.712676362E0,-4.412595445E0,4.737427514E0
2.227762996E1,-3.110619324E-1,-1.660371848E0,-4.375631686E0,4.690388775E0
2.228755796E1,-4.265122819E-1,-1.611416620E0,-4.359854144E0,4.667644418E0
2.229748596E1,-5.313560745E-1,-1.572992812E0,-4.364207397E0,4.669363111E0
2.230741296E1,-5.840352483E-1,-1.511617805E0,-4.280469421E0,4.576953575E0
2.231734096E1,-5.413738167E-1,-1.432452060E0,-4.136144351E0,4.410520900E0
2.232726896E1,-5.026978473E-1,-1.269400697E0,-3.985894883E0,4.213245931E0
2.233719596E1,-6.099938160E-1,-1.099506923E0,-3.775023821E0,3.978921057E0
2.234712396E1,-7.123868944E-1,-1.042697130E0,-3.608247197E0,3.822847136E0
2.235705196E1,-7.539883719E-1,-9.945879936E-1,-3.499025887E0,3.714954360E0
2.236697996E1,-7.900925897E-1,-8.999607486E-1,-3.373257540E0,3.579530987E0
2.237690696E1,-8.561842529E-1,-7.584476048E-1,-3.262592552E0,3.457282807E0
2.238683496E1,-9.569285627E-1,-5.929743254E-1,-3.119484873E0,3.316401166E0
2.239676296E1,-9.987323539E-1,-4.529843813E-1,-2.949522686E0,3.146799205E0
2.240668996E1,-1.008880635E0,-2.807262853E-1,-2.658196861E0,2.857036565E0
2.241661783E1,-1.049458996E0,-7.728937358E-2,-2.232517807E0,2.468091082E0
2.242654583E1,-1.122446573E0,1.245834079E-1,-1.960563807E0,2.262568845E0
2.243647283E1,-1.105986954E0,3.038868141E-1,-1.727163423E0,2.073318072E0
2.244640083E1,-1.155930507E0,5.507898805E-1,-1.316623980E0,1.836584748E0
2.245632883E1,-1.211304371E0,7.809164080E-1,-7.656162912E-1,1.631948841E0
2.246625683E1,-1.018690363E0,8.316962600E-1,1.304917270E-1,1.321543346E0
2.247618383E1,-5.877974930E-1,9.253084284E-1,1.374417860E0,1.758046084E0
2.248611183E1,1.078592748E-1,1.057874163E0,2.827073219E0,3.020442742E0
2.249603983E1,9.174203883E-1,1.146296343E0,4.450254437E0,4.686194622E0
2.250596683E1,1.517197364E0,1.191755228E0,5.725846167E0,6.042142227E0
2.251589483E1,1.717104166E0,1.171846336E0,6.518074890E0,6.841562017E0
2.252582283E1,1.585098741E0,1.348158307E0,7.040872103E0,7.341930864E0
2.253574983E1,1.317376517E0,1.700090815E0,7.455823270E0,7.759838291E0
2.254567783E1,1.209956660E0,1.944481333E0,7.855916077E0,8.182934693E0
2.255560583E1,1.376671669E0,2.043122691E0,8.296982079E0,8.655026680E0
2.256553283E1,1.667463644E0,2.038330606E0,8.682137005E0,9.072746532E0
2.257546083E1,1.884848796E0,1.921509961E0,8.899589108E0,9.297717021E0
2.258538883E1,1.984415769E0,1.700422060E0,8.812746845E0,9.192053529E0
2.259531583E1,1.920302511E0,1.525317539E0,8.308226860E0,8.662608665E0
2.260524383E1,1.842203591E0,1.359641069E0,7.449364436E0,7.793289960E0
2.261517183E1,1.817737378E0,1.192397837E0,6.336718819E0,6.699252732E0
2.262509983E1,1.712890955E0,1.006321601E0,5.046855206E0,5.423783371E0
2.263502683E1,1.483265680E0,7.664004028E-1,3.777185537E0,4.129718784E0
2.264495483E1,1.252322588E0,4.670209149E-1,2.570060025E0,2.896830843E0
2.265488283E1,1.045934879E0,3.203905803E-1,1.419295240E0,1.791934394E0
2.266480983E1,8.305154148E-1,2.873839250E-1,5.481928396E-1,1.035789923E0
2.267473783E1,6.420631626E-1,1.832227948E-1,-2.197734475E-2,6.680559116E-1
2.268466583E1,5.176405531E-1,2.172006726E-2,-4.564786774E-1,6.905043711E-1
2.269459283E1,3.853550465E-1,-1.216843584E-1,-7.497054327E-1,8.516829403E-1
2.270452083E1,2.021832687E-1,-2.766151080E-1,-1.038232196E0,1.093306949E0
2.271444883E1,3.794462889E-2,-4.668656713E-1,-1.440069228E0,1.514332437E0
2.272437683E1,-1.389159568E-1,-6.616104046E-1,-1.985247828E0,2.097196917E0
2.273430383E1,-3.488963413E-1,-8.004642347E-1,-2.541585254E0,2.687401580E0
2.274423183E1,-5.588765797E-1,-8.914916414E-1,-3.031348622E0,3.208765315E0
2.275415983E1,-7.458820845E-1,-9.379448462E-1,-3.533231514E0,3.730925562E0
2.276408683E1,-8.633429991E-1,-9.283969277E-1,-3.973136843E0,4.170503370E0
2.277401483E1,-8.603979027E-1,-8.819957632E-1,-4.197238399E0,4.374358383E0
2.278394283E1,-8.187195343E-1,-8.181906536E-1,-4.236876090E0,4.392135770E0
2.279386983E1,-8.265385772E-1,-7.142031857E-1,-4.279127485E0,4.416354180E0
2.280379783E1,-8.050554684E-1,-6.867490464E-1,-4.273234076E0,4.402302583E0
2.281372583E1,-8.085975654E-1,-7.382647705E-1,-4.243927247E0,4.382896687E0
2.282365383E1,-9.479827613E-1,-7.354756486E-1,-4.225471095E0,4.392516559E0
2.283358083E1,-1.160787059E0,-6.654230815E-1,-4.133844641E0,4.344984004E0
2.284350883E1,-1.244251092E0,-6.642501301E-1,-4.003079849E0,4.244294676E0
2.285343683E1,-1.139710770E0,-6.611376572E-1,-3.756294020E0,3.980676878E0
2.286336383E1,-1.026928359E0,-5.428315276E-1,-3.509184254E0,3.696433694E0
2.287329183E1,-9.650519532E-1,-3.927530900E-1,-3.354300867E0,3.512394421E0
2.288321983E1,-8.893163310E-1,-3.006036025E-1,-3.124048040E0,3.262042645E0
2.289314683E1,-8.125542301E-1,-2.809198281E-1,-2.867951689E0,2.994045293E0
2.290307483E1,-6.775528380E-1,-2.250479284E-1,-2.837146803E0,2.925598468E0
2.291300283E1,-6.122865093E-1,2.184870601E-2,-2.928746359E0,2.992144277E0
2.292293083E1,-6.262302183E-1,2.183499429E-1,-2.842071912E0,2.918426586E0
2.293285783E1,-5.835617700E-1,2.901060963E-1,-2.725348039E0,2.802182689E0
2.294278583E1,-5.778623427E-1,4.518725333E-1,-2.587182426E0,2.689168381E0
2.295271383E1,-6.581826206E-1,6.230611736E-1,-2.289697144E0,2.462543928E0
2.296264083E1,-7.700189522E-1,7.382174081E-1,-1.933973594E0,2.208652981E0
2.297256883E1,-8.256316741E-1,8.977814913E-1,-1.615721340E0,2.024409720E0
2.298249683E1,-9.382527021E-1,1.159045612E0,-1.340629724E0,2.005241362E0
2.299242383E1,-1.007396904E0,1.377489987E0,-1.055179181E0,2.006422261E0
2.300235183E1,-9.425183921E-1,1.548540925E0,-7.478448486E-1,1.961018061E0
2.301227983E1,-9.707262374E-1,1.755335016E0,-4.916321379E-1,2.065239116E0
2.302220683E1,-9.031109360E-1,1.797265692E0,-1.631232834E-1,2.018014503E0
2.303213483E1,-6.980308105E-1,1.770994737E0,2.911767215E-1,1.925734471E0
2.304206283E1,-5.405084288E-1,1.740502676E0,7.139900547E-1,1.957365762E0
2.305199083E1,-2.311959833E-1,1.645538339E0,1.108903399E0,1.997727398E0
2.306191783E1,7.321444899E-2,1.510105715E0,1.547097833E0,2.163166968E0
2.307184583E1,2.587669207E-1,1.425600877E0,2.042119601E0,2.503907076E0
2.308177383E1,3.696063021E-1,1.345711539E0,2.498143365E0,2.861515095E0
2.309170083E1,3.988552442E-1,1.266592280E0,2.845463297E0,3.140064153E0
2.310162883E1,3.421232191E-1,1.187856013E0,3.253099598E0,3.480044137E0
2.311155683E1,2.112862140E-1,1.106485575E0,3.825606329E0,3.988009024E0
2.312148383E1,4.795740098E-2,1.030830498E0,4.343715245E0,4.464613483E0
2.313141183E1,-1.822217515E-1,9.052156413E-1,4.797972565E0,4.886016870E0
2.314133983E1,-3.724783082E-1,7.239814845E-1,5.356151864E0,5.417679583E0
2.315126783E1,-5.274091309E-1,6.172028482E-1,5.717034997E0,5.774390782E0
2.316119483E1,-5.671131869E-1,4.914488277E-1,5.827684783E0,5.875802009E0
2.317112283E1,-3.715140293E-1,3.470559302E-1,6.154676285E0,6.175638482E0
2.318105083E1,-6.590396762E-2,3.651574481E-1,6.499194816E0,6.509778533E0
2.319097783E1,2.706676126E-1,5.005596668E-1,6.659747663E0,6.684015251E0
2.320090583E1,6.285313900E-1,5.074462250E-1,6.472471871E0,6.522686984E0
2.321083383E1,9.646014252E-1,2.866372356E-1,5.898841889E0,5.984058192E0
2.322076083E1,1.112401788E0,1.753889877E-1,5.045277042E0,5.169431252E0
2.323068883E1,9.829508650E-1,1.311024687E-1,3.998476337E0,4.119610816E0
2.324061683E1,7.905675298E-1,1.497793525E-2,2.901382560E0,3.007198383E0
2.325054483E1,4.623469430E-1,-1.535388198E-1,2.147834921E0,2.202392725E0
2.326047183E1,2.154456308E-1,-2.863609546E-1,1.670257151E0,1.708267651E0
2.327039983E1,2.172924739E-1,-4.809776339E-1,1.747529860E0,1.825490651E0
2.328032783E1,3.137039968E-1,-6.644009882E-1,2.099160944E0,2.224031371E0
2.329025483E1,4.941096032E-1,-8.095247877E-1,2.117220654E0,2.319934909E0
2.330018283E1,6.857569201E-1,-1.073686496E0,1.738377213E0,2.155230981E0
2.331011083E1,6.673959321E-1,-1.372273101E0,1.338501338E0,2.029811968E0
2.332003783E1,5.037756354E-1,-1.557239536E0,8.131395364E-1,1.827561427E0
2.332996583E1,3.351577234E-1,-1.677444549E0,5.069535971E-2,1.711350617E0
2.333989383E1,1.780459625E-1,-1.810447362E0,-8.591214556E-1,2.011842363E0
2.334982183E1,8.124399170E-2,-1.874008351E0,-1.815451117E0,2.610434953E0
2.335974883E1,-5.359265506E-3,-1.898777156E0,-2.674184902E0,3.279732962E0
2.336967683E1,-9.817372754E-2,-1.918235813E0,-3.308085060E0,3.825270379E0
2.337960483E1,-2.568304691E-1,-1.970002382E0,-3.820954285E0,4.306572062E0
2.338953183E1,-3.892538238E-1,-2.032580746E0,-4.154557818E0,4.641471070E0
2.339945983E1,-5.072328016E-1,-2.088615783E0,-4.295083952E0,4.802847818E0
2.340938783E1,-6.638425791E-1,-2.160758145E0,-4.339527469E0,4.892960391E0
2.341931408E1,-7.571413368E-1,-2.245731345E0,-4.426437559E0,5.020948291E0
2.342924208E1,-8.759962276E-1,-2.242169221E0,-4.547274363E0,5.145133267E0
2.343917008E1,-9.746858257E-1,-2.225871862E0,-4.581198154E0,5.185739535E0
2.344909808E1,-1.081521472E0,-2.253839386E0,-4.590112234E0,5.226720865E0
